Identifier,Start date,End date,Number of deaths,Incident,State,Year,Month,Month Name
IBD026086,2022-12-31,2022-12-31,4,Road Accident,Niger,2022,12,December
IBD026070,2022-12-30,2022-12-30,2,Inferno,Akwa Ibom,2022,12,December
IBD026040,2022-12-29,2022-12-29,3,Road Accident,Delta,2022,12,December
IBD026084,2022-12-29,2022-12-29,1,Kidnappers Kill Doctor,Delta,2022,12,December
IBD026037,2022-12-29,2022-12-29,4,Bomb Blast,Kogi,2022,12,December
IBD026061,2022-12-29,2022-12-29,1,Motorist Dies,Oyo,2022,12,December
IBD026052,2022-12-29,2022-12-29,32,Banditry,Bauchi,2022,12,December
IBD026044,2022-12-28,2022-12-28,3,Political Supremacy,Ebonyi,2022,12,December
IBD026043,2022-12-28,2022-12-28,2,Road Accident,Kogi,2022,12,December
IBD026240,2022-12-28,2022-12-28,1,Man Vs Security Guard,Ondo,2022,12,December
IBD026063,2022-12-28,2022-12-28,1,Assailants Vs Policeman,Bayelsa,2022,12,December
IBD026039,2022-12-28,2022-12-28,1,Political Violence,Oyo,2022,12,December
IBD026108,2022-12-28,2022-12-28,3,Ritual Killing,Ogun,2022,12,December
IBD026055,2022-12-28,2022-12-28,1,Police Vs Kidnappers,Delta,2022,12,December
IBD026054,2022-12-28,2022-12-28,1,Gunmen Attack,Katsina,2022,12,December
IBD026060,2022-12-28,2022-12-28,6,Road Accident,Imo,2022,12,December
IBD026033,2022-12-28,2022-12-28,7,Road Accident,Ogun,2022,12,December
IBD026032,2022-12-27,2022-12-27,1,Road Accident,Lagos,2022,12,December
IBD026028,2022-12-27,2022-12-27,7,Road Accident,Niger,2022,12,December
IBD026057,2022-12-27,2022-12-27,10,Banditry,Sokoto,2022,12,December
IBD026034,2022-12-27,2022-12-27,11,Road Accident,Niger,2022,12,December
IBD026038,2022-12-27,2022-12-27,1,Boko Haram Explosion,Niger,2022,12,December
IBD026036,2022-12-27,2022-12-27,1,Road Accident,Ekiti,2022,12,December
IBD026046,2022-12-27,2022-12-27,1,Assaliant Vs Man,Lagos,2022,12,December
IBD026035,2022-12-27,2022-12-27,8,Road Accident,Cross River,2022,12,December
IBD026056,2022-12-27,2022-12-27,10,Banditry,Sokoto,2022,12,December
IBD026042,2022-12-27,2022-12-27,10,Banditry,Sokoto,2022,12,December
IBD026029,2022-12-27,2022-12-27,10,Road Accident,Oyo,2022,12,December
IBD026030,2022-12-27,2022-12-27,3,Road Accident,Akwa Ibom,2022,12,December
IBD026047,2022-12-26,2022-12-26,3,3 Drown,Lagos,2022,12,December
IBD026051,2022-12-26,2022-12-26,2,Assailants Attack,Imo,2022,12,December
IBD026049,2022-12-26,2022-12-26,3,Ritual Killing,Oyo,2022,12,December
IBD026025,2022-12-26,2022-12-26,1,Road Accident,Bauchi,2022,12,December
IBD026064,2022-12-26,2022-12-26,4,Bandits Attack,Zamfara,2022,12,December
IBD026067,2022-12-26,2022-12-26,8,Boko Haram Attack,Borno,2022,12,December
IBD026258,2022-12-26,2022-12-26,3,Robbers Kill Drivers,Edo,2022,12,December
IBD026068,2022-12-26,2022-12-26,20,Boko Haram Attack,Borno,2022,12,December
IBD026018,2022-12-26,2022-12-26,1,Road Accident,Ebonyi,2022,12,December
IBD026008,2022-12-25,2022-12-25,1,Police Vs Female Lawyer,Lagos,2022,12,December
IBD026007,2022-12-25,2022-12-25,1,Man Vs Lady,Cross River,2022,12,December
IBD026021,2022-12-25,2022-12-25,4,Gunmen Attack,Delta,2022,12,December
IBD026005,2022-12-25,2022-12-25,3,Road Accident,Ogun,2022,12,December
IBD026012,2022-12-25,2022-12-25,5,Road Accident,Kaduna,2022,12,December
IBD026020,2022-12-25,2022-12-25,1,Gunmen Attack,Kaduna,2022,12,December
IBD026031,2022-12-25,2022-12-25,8,Road Accident,Rivers,2022,12,December
IBD029157,2022-12-25,2022-12-25,1,Robbers Vs Jogger,Fct (Abuja),2022,12,December
IBD026004,2022-12-25,2022-12-25,6,Road Accident,Bauchi,2022,12,December
IBD026048,2022-12-25,2022-12-28,1,Assailants Attack,Enugu,2022,12,December
IBD026013,2022-12-25,2022-12-25,4,Kidnappers Vs Siblings,Taraba,2022,12,December
IBD026014,2022-12-25,2022-12-25,1,Thief Vs Jogger,Fct (Abuja),2022,12,December
IBD026016,2022-12-24,2022-12-24,17,Boko Haram Vs Herders,Borno,2022,12,December
IBD025988,2022-12-24,2022-12-24,2,Road Accident,Anambra,2022,12,December
IBD026011,2022-12-24,2022-12-24,3,Banditry,Kebbi,2022,12,December
IBD026017,2022-12-24,2022-12-24,2,Road Accident,Akwa Ibom,2022,12,December
IBD026006,2022-12-24,2022-12-24,1,Cow Kills Youth,Bayelsa,2022,12,December
IBD026119,2022-12-24,2022-12-24,1,Robber,Lagos,2022,12,December
IBD026041,2022-12-24,2022-12-24,2,Police Vs Kidnappers,Delta,2022,12,December
IBD026137,2022-12-24,2023-01-01,5,Man Kill Family Members,Enugu,2022,12,December
IBD026003,2022-12-24,2022-12-24,2,Police Vs Robbers,Lagos,2022,12,December
IBD026065,2022-12-24,2022-12-24,1,Mob Vs Phone Thief,Delta,2022,12,December
IBD026024,2022-12-24,2022-12-24,1,Gunmen Attack,Plateau,2022,12,December
IBD026221,2022-12-24,2022-12-24,2,Herdsmen Attack,Enugu,2022,12,December
IBD026058,2022-12-23,2022-12-23,1,Found Dead,Anambra,2022,12,December
IBD026062,2022-12-23,2022-12-23,1,Man Vs Colleague,Fct (Abuja),2022,12,December
IBD025998,2022-12-23,2022-12-23,2,Bandits Vs Village Head,Niger,2022,12,December
IBD029099,2022-12-23,2022-12-23,1,Bandits Kill Captive,Fct (Abuja),2022,12,December
IBD025997,2022-12-22,2022-12-22,10,Banditry,Kaduna,2022,12,December
IBD026001,2022-12-22,2022-12-22,2,Gunmen Vs Vigilante,Anambra,2022,12,December
IBD025981,2022-12-22,2022-12-22,4,Road Accident,Ogun,2022,12,December
IBD026010,2022-12-22,2022-12-22,3,Inferno,Fct (Abuja),2022,12,December
IBD025993,2022-12-22,2022-12-22,1,Banditry,Niger,2022,12,December
IBD025989,2022-12-22,2022-12-22,4,Army Vs Bandits,Kaduna,2022,12,December
IBD025999,2022-12-22,2022-12-22,1,Boat Mishap,Lagos,2022,12,December
IBD026000,2022-12-22,2022-12-22,26,Army Vs Boko Haram,Borno,2022,12,December
IBD025982,2022-12-22,2022-12-22,1,Road Accident,Lagos,2022,12,December
IBD026027,2022-12-22,2022-12-22,1,Bandits Vs Pregnant Woman,Niger,2022,12,December
IBD025994,2022-12-22,2022-12-22,2,Army Vs Bandits,Kaduna,2022,12,December
IBD025992,2022-12-22,2022-12-22,4,Army Vs Bandits,Kaduna,2022,12,December
IBD025984,2022-12-21,2022-12-27,119,Army Vs Boko Haram,Borno,2022,12,December
IBD025986,2022-12-21,2022-12-21,12,Police Vs Bandits,Zamfara,2022,12,December
IBD026009,2022-12-21,2022-12-21,1,Kidnappers Vs Woman,Kogi,2022,12,December
IBD025975,2022-12-21,2022-12-21,2,Road Accident,Delta,2022,12,December
IBD025969,2022-12-21,2022-12-21,2,Gunmen Vs Police,Kogi,2022,12,December
IBD025972,2022-12-21,2022-12-21,11,Electrocution,Kaduna,2022,12,December
IBD025976,2022-12-21,2022-12-21,6,Road Accident,Bauchi,2022,12,December
IBD025974,2022-12-20,2022-12-20,3,Boat Mishap,Delta,2022,12,December
IBD026127,2022-12-20,2022-12-20,1,Assailants Vs Man,Bauchi,2022,12,December
IBD026022,2022-12-20,2022-12-20,3,Found Dead,Lagos,2022,12,December
IBD025967,2022-12-19,2022-12-19,1,Road Accident,Akwa Ibom,2022,12,December
IBD025970,2022-12-19,2022-12-19,14,Army Vs IpobVsEsn,Ebonyi,2022,12,December
IBD025968,2022-12-19,2022-12-19,2,Soldier Vs Guest,Lagos,2022,12,December
IBD025962,2022-12-19,2022-12-19,8,Road Accident,Adamawa,2022,12,December
IBD025957,2022-12-18,2022-12-19,130,Banditry,Zamfara,2022,12,December
IBD025947,2022-12-18,2022-12-18,3,Road Accident,Ondo,2022,12,December
IBD025990,2022-12-18,2022-12-18,1,Banditry,Niger,2022,12,December
IBD025973,2022-12-18,2022-12-18,1,Cult Killing,Akwa Ibom,2022,12,December
IBD025958,2022-12-18,2022-12-18,35,Bandits Kill 37,Kaduna,2022,12,December
IBD025961,2022-12-18,2022-12-18,40,Boat Mishap,Kogi,2022,12,December
IBD025959,2022-12-18,2022-12-18,12,Police Vs Kidnappers,Bauchi,2022,12,December
IBD025965,2022-12-18,2022-12-18,1,Police Vs Armed Robbers,Kebbi,2022,12,December
IBD026104,2022-12-18,2022-12-18,1,Guard,Anambra,2022,12,December
IBD025963,2022-12-18,2022-12-18,4,Police Vs Kidnappers,Abia,2022,12,December
IBD025944,2022-12-17,2022-12-17,1,Kidnappers Vs Businessman,Ondo,2022,12,December
IBD025950,2022-12-17,2022-12-18,24,Fulani Attack,Enugu,2022,12,December
IBD025991,2022-12-17,2022-12-17,1,Fish Farmer,Ogun,2022,12,December
IBD025951,2022-12-17,2022-12-17,14,Road Accident,Niger,2022,12,December
IBD025946,2022-12-17,2022-12-17,1,Road Accident,Bauchi,2022,12,December
IBD025966,2022-12-17,2022-12-17,11,Road Accident,Kano,2022,12,December
IBD025943,2022-12-17,2022-12-17,15,Vigilante Vs Bandits,Zamfara,2022,12,December
IBD025945,2022-12-17,2022-12-17,1,Man Vs Friend,Cross River,2022,12,December
IBD025956,2022-12-17,2022-12-17,1,Kidnappers Kill Commissioner,Anambra,2022,12,December
IBD029303,2022-12-17,2022-12-17,1,Kidnappers Vs Monarch,Imo,2022,12,December
IBD025953,2022-12-16,2022-12-16,3,Inferno,Jigawa,2022,12,December
IBD025938,2022-12-16,2022-12-16,1,Political Violence,Imo,2022,12,December
IBD025949,2022-12-16,2022-12-16,3,Herdsmen Vs Farmers,Benue,2022,12,December
IBD025942,2022-12-16,2022-12-16,20,Bandits Kill 20,Zamfara,2022,12,December
IBD025931,2022-12-15,2022-12-15,1,Train Accident,Fct (Abuja),2022,12,December
IBD025960,2022-12-15,2022-12-15,1,Police Vs Motorcyclist,Lagos,2022,12,December
IBD025940,2022-12-15,2022-12-15,3,Cult Clash,Rivers,2022,12,December
IBD026659,2022-12-15,2022-12-15,2,Cultism,Lagos,2022,12,December
IBD025932,2022-12-14,2022-12-14,1,Road Accident,Anambra,2022,12,December
IBD025937,2022-12-14,2022-12-14,2,Police Vs Gunmen,Ebonyi,2022,12,December
IBD025927,2022-12-14,2022-12-14,1,Electrocution,Lagos,2022,12,December
IBD025941,2022-12-14,2022-12-14,1,Man Vs Friend,Delta,2022,12,December
IBD025923,2022-12-14,2022-12-14,2,Police Vs Bandits,Katsina,2022,12,December
IBD025930,2022-12-14,2022-12-14,4,Road Accident,Borno,2022,12,December
IBD025925,2022-12-14,2022-12-14,4,Terrorists Attack,Kaduna,2022,12,December
IBD025939,2022-12-13,2022-12-13,1,Cult Killing,Osun,2022,12,December
IBD025921,2022-12-13,2022-12-13,3,Terrorists Attack,Kaduna,2022,12,December
IBD025934,2022-12-13,2022-12-13,6,Gunmen Attack,Sokoto,2022,12,December
IBD025929,2022-12-13,2022-12-13,1,Woman Vs Neighbour,Kano,2022,12,December
IBD025924,2022-12-13,2022-12-13,1,Police Vs Kidnappers,Delta,2022,12,December
IBD026524,2022-12-13,2022-12-13,1,Robbers Vs Tricycle Rider,Ogun,2022,12,December
IBD025922,2022-12-13,2022-12-13,5,Cult Killing,Akwa Ibom,2022,12,December
IBD026837,2022-12-13,2022-12-13,2,Banditry,Kaduna,2022,12,December
IBD025909,2022-12-12,2022-12-12,5,Gunmen Vs Police,Imo,2022,12,December
IBD025918,2022-12-12,2022-12-12,1,Police Vs Bandits,Sokoto,2022,12,December
IBD025916,2022-12-12,2022-12-12,14,Road Accident,Kebbi,2022,12,December
IBD025899,2022-12-12,2022-12-12,5,Gunmen Attack,Ebonyi,2022,12,December
IBD025978,2022-12-12,2022-12-12,2,Police Vs Kidnappers,Ekiti,2022,12,December
IBD026059,2022-12-11,2022-12-11,1,Man Vs Daughter,Akwa Ibom,2022,12,December
IBD025910,2022-12-11,2022-12-11,1,Gunmen Vs Pregnant Woman,Borno,2022,12,December
IBD025903,2022-12-11,2022-12-11,1,Road Accident,Lagos,2022,12,December
IBD025897,2022-12-11,2022-12-11,1,Assailant Vs Lady,Plateau,2022,12,December
IBD025926,2022-12-11,2022-12-11,1,Policeman Vs Man,Rivers,2022,12,December
IBD025912,2022-12-11,2022-12-11,28,NAF Vs Bandits,Kaduna,2022,12,December
IBD025920,2022-12-11,2022-12-11,1,Gunmen Vs Man,Ogun,2022,12,December
IBD025907,2022-12-11,2022-12-11,1,Tanker Explosion,Ogun,2022,12,December
IBD025901,2022-12-10,2022-12-10,6,Road Accident,Kogi,2022,12,December
IBD025911,2022-12-10,2022-12-10,10,NAF Vs Bandits,Kaduna,2022,12,December
IBD025906,2022-12-10,2022-12-10,1,Bandits Vs District Head,Zamfara,2022,12,December
IBD025900,2022-12-10,2022-12-10,6,Road Accident,Bauchi,2022,12,December
IBD026170,2022-12-10,2022-12-10,4,Police Vs Kidnappers,Bauchi,2022,12,December
IBD025919,2022-12-10,2022-12-10,1,Robber Vs Man,Ogun,2022,12,December
IBD025890,2022-12-09,2022-12-09,1,Gunmen Vs Policeman,Imo,2022,12,December
IBD025895,2022-12-09,2022-12-09,2,Gunmen Attack 2,Imo,2022,12,December
IBD025915,2022-12-09,2022-12-09,1,Gunmen Vs Woman,Oyo,2022,12,December
IBD025894,2022-12-09,2022-12-09,2,Gunmen Vs Expatriates,Imo,2022,12,December
IBD025902,2022-12-09,2022-12-09,8,Gunmen Vs 8 Northerners,Imo,2022,12,December
IBD025904,2022-12-09,2022-12-10,27,Banditry,Bauchi,2022,12,December
IBD025898,2022-12-09,2022-12-09,2,Gunmen Attack 2,Enugu,2022,12,December
IBD025893,2022-12-09,2022-12-09,4,Gunmen Attack 4,Imo,2022,12,December
IBD025914,2022-12-09,2022-12-09,1,Policewoman Vs House Maid,Oyo,2022,12,December
IBD025896,2022-12-09,2022-12-09,10,Police Vs IpobVsEsn,Imo,2022,12,December
IBD025885,2022-12-08,2022-12-08,1,Army Vs IpobVsEsn,Enugu,2022,12,December
IBD025928,2022-12-08,2022-12-08,1,Herdsmen Attack,Kwara,2022,12,December
IBD025886,2022-12-08,2022-12-08,3,Banditry,Gombe,2022,12,December
IBD025884,2022-12-08,2022-12-08,12,Gunmen Attack,Enugu,2022,12,December
IBD025983,2022-12-08,2022-12-08,1,Road Accident,Ogun,2022,12,December
IBD025883,2022-12-07,2022-12-07,9,Army Vs Bandits,Kaduna,2022,12,December
IBD025876,2022-12-07,2022-12-07,1,Police Vs Man,Lagos,2022,12,December
IBD025878,2022-12-06,2022-12-06,1,Gunmen Attack,Fct (Abuja),2022,12,December
IBD025870,2022-12-06,2022-12-06,1,Boxer Dies,Delta,2022,12,December
IBD025888,2022-12-06,2022-12-06,1,Witchcraft,Bauchi,2022,12,December
IBD025859,2022-12-06,2022-12-06,7,Road Accident,Niger,2022,12,December
IBD025880,2022-12-06,2022-12-06,3,Road Accident,Jigawa,2022,12,December
IBD025879,2022-12-06,2022-12-06,8,Army Vs Iswap,Borno,2022,12,December
IBD025877,2022-12-05,2022-12-05,1,Man Vs Wife,Lagos,2022,12,December
IBD025868,2022-12-05,2022-12-05,6,Bandits Vs Policemen,Sokoto,2022,12,December
IBD025867,2022-12-05,2022-12-05,4,Cult Clash,Delta,2022,12,December
IBD025872,2022-12-05,2022-12-05,30,Army Vs Bandits,Kaduna,2022,12,December
IBD025874,2022-12-05,2022-12-05,56,Boko Haram Vs Iswap,Borno,2022,12,December
IBD025856,2022-12-05,2022-12-05,2,Road Accident,Anambra,2022,12,December
IBD025881,2022-12-05,2022-12-05,1,Guard Vs Employer,Gombe,2022,12,December
IBD025871,2022-12-05,2022-12-05,3,Policeman Vs Gunman,Ebonyi,2022,12,December
IBD026045,2022-12-04,2022-12-04,7,Witchcraft,Adamawa,2022,12,December
IBD025865,2022-12-04,2022-12-04,1,Vandals Vs Vigilante,Rivers,2022,12,December
IBD025869,2022-12-04,2022-12-04,1,Security Agents Vs Tricycle Rider,Plateau,2022,12,December
IBD025854,2022-12-04,2022-12-04,1,Domestic Violence,Lagos,2022,12,December
IBD025917,2022-12-04,2022-12-04,1,Woman Vs Child,Kebbi,2022,12,December
IBD025855,2022-12-03,2022-12-03,24,Army Vs Boko Haram,Borno,2022,12,December
IBD025863,2022-12-03,2022-12-03,1,Collapsed Building,Akwa Ibom,2022,12,December
IBD025853,2022-12-03,2022-12-03,1,Naval Officers Vs Police,Lagos,2022,12,December
IBD025857,2022-12-03,2022-12-03,3,Road Accident,Delta,2022,12,December
IBD025860,2022-12-02,2022-12-02,1,Herders Vs Farmers,Rivers,2022,12,December
IBD025849,2022-12-02,2022-12-02,8,Farmers Vs Herders,Borno,2022,12,December
IBD025861,2022-12-02,2022-12-02,2,Robbers,Delta,2022,12,December
IBD025851,2022-12-02,2022-12-02,5,Road Accident,Bauchi,2022,12,December
IBD025862,2022-12-02,2022-12-02,1,Robbers Vs Man,Oyo,2022,12,December
IBD025858,2022-12-02,2022-12-02,1,Domestic Violence,Jigawa,2022,12,December
IBD026265,2022-12-02,2022-12-02,1,Work Accident,Lagos,2022,12,December
IBD025852,2022-12-02,2022-12-02,20,Army Vs Bandits,Niger,2022,12,December
IBD025882,2022-12-02,2022-12-02,1,Pregnant Girl Dies,Akwa Ibom,2022,12,December
IBD025847,2022-12-01,2022-12-01,4,Drug Overdose,Bayelsa,2022,12,December
IBD025866,2022-12-01,2022-12-01,17,NAF Vs Bandits,Kaduna,2022,12,December
IBD025913,2022-12-01,2022-12-01,1,Scrap Collector Vs Man,Lagos,2022,12,December
IBD025840,2022-12-01,2022-12-01,1,Road Accident,Enugu,2022,12,December
IBD025839,2022-12-01,2022-12-01,4,Road Accident,Adamawa,2022,12,December
IBD025964,2022-12-01,2022-12-01,1,Mother Vs Son,Oyo,2022,12,December
IBD025837,2022-11-30,2022-11-30,1,Assailants Vs Victim,Edo,2022,11,November
IBD025846,2022-11-30,2022-11-30,3,Troops Vs Terrorist,Zamfara,2022,11,November
IBD025844,2022-11-30,2022-11-30,1,Bandits Kill 1,Sokoto,2022,11,November
IBD025843,2022-11-30,2022-11-30,6,Bandits Kill 6,Sokoto,2022,11,November
IBD025838,2022-11-30,2022-11-30,1,Father Vs Daughter,Delta,2022,11,November
IBD025842,2022-11-30,2022-11-30,1,Cultism,Lagos,2022,11,November
IBD025828,2022-11-30,2022-11-30,1,Road Accident,Lagos,2022,11,November
IBD025829,2022-11-30,2022-11-30,3,Gunmen Vs Family,Benue,2022,11,November
IBD025845,2022-11-30,2022-11-30,20,Troops Vs Terrorist,Katsina,2022,11,November
IBD025850,2022-11-30,2022-11-30,1,Found Dead,Bauchi,2022,11,November
IBD025826,2022-11-29,2022-11-29,1,Mother Vs Daughter,Cross River,2022,11,November
IBD025820,2022-11-29,2022-11-29,1,Kidnap Victim,Katsina,2022,11,November
IBD025835,2022-11-29,2022-11-29,1,Gunmen Vs Police,Delta,2022,11,November
IBD025834,2022-11-29,2022-11-29,1,Boy Vs Girlfriend,Ogun,2022,11,November
IBD025822,2022-11-29,2022-11-29,1,Charm Testing,Enugu,2022,11,November
IBD025836,2022-11-29,2022-11-29,1,Medical Negligence,Rivers,2022,11,November
IBD025819,2022-11-29,2022-11-29,2,Bandits Attack,Katsina,2022,11,November
IBD025830,2022-11-29,2022-11-29,1,Hunters Vs Man,Ondo,2022,11,November
IBD025821,2022-11-28,2022-11-28,2,Road Accident,Bauchi,2022,11,November
IBD025818,2022-11-28,2022-11-28,1,Political Violence,Kaduna,2022,11,November
IBD025823,2022-11-28,2022-11-28,1,Assailants Vs Musician,Anambra,2022,11,November
IBD025832,2022-11-28,2022-11-28,1,Domestic Violence,Bauchi,2022,11,November
IBD025833,2022-11-28,2022-11-28,2,Kidnap Victims,Kaduna,2022,11,November
IBD025817,2022-11-28,2022-11-28,1,Gunmen Attack,Kogi,2022,11,November
IBD025802,2022-11-27,2022-11-27,3,Road Accident,Ogun,2022,11,November
IBD025841,2022-11-27,2022-11-27,1,Robbers Vs Woman,Kogi,2022,11,November
IBD025815,2022-11-27,2022-11-27,3,Food Poisoning,Kaduna,2022,11,November
IBD025808,2022-11-27,2022-11-27,1,Assailants Vs Motorcycle Thief,Edo,2022,11,November
IBD026002,2022-11-27,2022-11-27,1,Fulani Militia Vs Man,Katsina,2022,11,November
IBD026026,2022-11-27,2022-11-27,1,Cult Killing,Ogun,2022,11,November
IBD025825,2022-11-27,2022-11-27,30,NAF Vs Iswap,Borno,2022,11,November
IBD025803,2022-11-26,2022-11-26,4,Army Vs Bandits,Kaduna,2022,11,November
IBD025804,2022-11-26,2022-11-26,6,Pirates,Akwa Ibom,2022,11,November
IBD025799,2022-11-26,2022-11-26,3,Cult Clash,Anambra,2022,11,November
IBD025979,2022-11-26,2022-11-26,1,Lawyer Vs Lover,Lagos,2022,11,November
IBD025800,2022-11-26,2022-11-26,2,Gunmen Attack,Ondo,2022,11,November
IBD025824,2022-11-25,2022-11-25,1,Herbalist Vs Lotto Operator,Ogun,2022,11,November
IBD025794,2022-11-25,2022-11-25,11,Gunmen Attack,Kaduna,2022,11,November
IBD025796,2022-11-25,2022-11-25,2,Gunmen Attack,Kaduna,2022,11,November
IBD025795,2022-11-25,2022-11-25,2,Gunmen Attack,Kaduna,2022,11,November
IBD025801,2022-11-25,2022-11-25,1,Man Vs Boy,Ogun,2022,11,November
IBD025798,2022-11-24,2022-11-24,5,Army Vs Boko Haram,Borno,2022,11,November
IBD025792,2022-11-24,2022-11-24,2,Road Accident,Delta,2022,11,November
IBD025827,2022-11-24,2022-11-29,41,NAF Vs Iswap,Borno,2022,11,November
IBD025789,2022-11-24,2022-11-24,4,Gunmen Vs Police,Rivers,2022,11,November
IBD025790,2022-11-23,2022-11-23,19,Banditry,Zamfara,2022,11,November
IBD025788,2022-11-23,2022-11-23,1,Ritual Killing,Ogun,2022,11,November
IBD025783,2022-11-23,2022-11-23,1,Road Accident,Lagos,2022,11,November
IBD025805,2022-11-23,2022-11-23,1,Political Crisis,Borno,2022,11,November
IBD025778,2022-11-23,2022-11-23,1,Police Vs Youths,Osun,2022,11,November
IBD025764,2022-11-22,2022-11-22,37,Road Accident,Bauchi,2022,11,November
IBD025777,2022-11-22,2022-11-22,8,Gunmen Attack,Plateau,2022,11,November
IBD025831,2022-11-22,2022-11-22,1,Woman Vs Septuagenarian,Ogun,2022,11,November
IBD025765,2022-11-22,2022-11-22,1,Police Vs Armed Robbers,Imo,2022,11,November
IBD025761,2022-11-22,2022-11-22,17,Road Accident,Fct (Abuja),2022,11,November
IBD025763,2022-11-22,2022-11-22,37,Road Accident,Borno,2022,11,November
IBD025766,2022-11-22,2022-11-22,2,Road Accident,Plateau,2022,11,November
IBD025811,2022-11-22,2022-11-22,1,Woman Vs Co-Wife,Bauchi,2022,11,November
IBD025791,2022-11-21,2022-11-21,2,Road Accident,Akwa Ibom,2022,11,November
IBD025768,2022-11-21,2022-11-21,5,Road Accident,Borno,2022,11,November
IBD025782,2022-11-21,2022-11-21,50,Iswap Vs Boko Haram,Borno,2022,11,November
IBD025759,2022-11-21,2022-11-21,1,Found Dead,Bayelsa,2022,11,November
IBD025762,2022-11-21,2022-11-21,3,Inferno,Kano,2022,11,November
IBD025767,2022-11-21,2022-11-21,5,Road Accident,Kogi,2022,11,November
IBD025769,2022-11-21,2022-11-21,5,Road Accident,Yobe,2022,11,November
IBD025743,2022-11-20,2022-11-20,2,Police Vs Gunmen,Enugu,2022,11,November
IBD025739,2022-11-20,2022-11-20,1,Lady Vs Boyfriend,Lagos,2022,11,November
IBD025753,2022-11-20,2022-11-20,11,Food Poisoning,Benue,2022,11,November
IBD025781,2022-11-20,2022-11-20,2,Herdsmen Attack,Rivers,2022,11,November
IBD025744,2022-11-20,2022-11-20,1,Mob Vs Man,Niger,2022,11,November
IBD025746,2022-11-20,2022-11-20,1,Herder Vs Sibling,Fct (Abuja),2022,11,November
IBD025785,2022-11-20,2022-11-20,1,Student Vs Colleagues,Sokoto,2022,11,November
IBD025737,2022-11-19,2022-11-19,9,Road Accident,Kano,2022,11,November
IBD025747,2022-11-19,2022-11-19,1,Man Vs Woman,Kano,2022,11,November
IBD025727,2022-11-19,2022-11-19,3,Gunmen Vs Policemen,Enugu,2022,11,November
IBD025760,2022-11-19,2022-11-21,10,Herdsmen Attack,Enugu,2022,11,November
IBD025873,2022-11-19,2022-11-19,1,Man Vs Lover,Oyo,2022,11,November
IBD025745,2022-11-19,2022-11-19,20,Air Force Vs Bandits,Kaduna,2022,11,November
IBD025742,2022-11-19,2022-11-19,2,Mob Vs Transport Boss,Oyo,2022,11,November
IBD025971,2022-11-19,2022-11-19,2,IpobVsEsn Vs Vigilante,Enugu,2022,11,November
IBD025729,2022-11-19,2022-11-19,1,Farmer Kills Attacker,Katsina,2022,11,November
IBD025954,2022-11-19,2022-11-19,2,Kidnappers Vs Couple,Anambra,2022,11,November
IBD025755,2022-11-19,2022-11-19,1,Female Corpse,Lagos,2022,11,November
IBD025748,2022-11-19,2022-11-19,1,Gunmen Vs Police,Enugu,2022,11,November
IBD025731,2022-11-18,2022-11-18,3,Mob Vs Robbers,Ebonyi,2022,11,November
